price_for_two,delivery_time_min,distance_km,food_prep_time_min,restaurant_age_years,avg_monthly_orders,discount_percent,delivery_fee,late_delivery_rate,packaging_rating,hygiene_rating,customer_support_rating,cuisine_count,city_tier,restaurant_type,veg_option,online_order,table_booking,food_rating
511.0,29.0,2.63,29.4,26.8,1173.0,14.3,17.6,0.322,3,2,5,3,3,Quick Bites,Yes,Yes,No,5
593.0,37.2,12.55,14.2,34.0,2253.0,28.0,57.0,0.082,4,4,3,1,1,Fine Dining,Yes,No,No,5
697.0,36.4,0.82,12.7,4.1,796.0,14.5,50.9,0.102,3,3,4,1,3,Cloud Kitchen,Yes,Yes,Yes,5
679.0,33.4,0.97,33.2,18.9,656.0,23.4,2.4,0.498,1,3,4,1,3,Casual Dining,Yes,Yes,No,4
517.0,32.6,2.85,45.4,0.5,977.0,12.4,49.1,0.488,1,5,2,4,1,Quick Bites,Yes,Yes,No,2
800.0,45.2,3.26,20.8,0.4,1156.0,15.3,25.1,0.29,5,2,5,3,1,Quick Bites,Yes,Yes,Yes,5
617.0,25.3,4.04,12.4,13.1,1111.0,5.2,24.7,0.284,5,5,3,3,1,Cafe,Yes,Yes,No,5
345.0,48.6,0.59,19.1,4.7,649.0,17.6,13.5,0.002,4,4,4,1,1,Casual Dining,No,Yes,Yes,5
354.0,19.6,1.6,23.8,1.3,3691.0,12.2,53.2,0.422,3,4,3,4,2,Casual Dining,No,No,No,4
728.0,31.2,7.71,10.0,11.3,1235.0,23.3,70.1,0.14,3,4,4,2,1,Fine Dining,Yes,Yes,No,5
593.0,37.8,0.51,34.4,32.4,1011.0,14.4,56.6,0.272,4,1,2,3,1,Cafe,Yes,Yes,Yes,5
608.0,13.8,4.14,27.4,0.9,1007.0,8.8,57.5,0.466,3,3,5,2,2,Cloud Kitchen,No,Yes,Yes,5
495.0,44.0,20.57,10.8,0.9,2337.0,26.0,17.7,0.106,3,5,2,4,2,Quick Bites,No,Yes,No,4
266.0,56.6,4.81,33.7,16.1,2007.0,24.9,19.2,0.035,4,4,3,4,2,Quick Bites,Yes,Yes,No,5
356.0,53.9,1.04,20.0,14.7,2164.0,39.8,34.3,0.329,4,4,2,4,2,Cafe,No,Yes,No,5
461.0,24.0,4.64,19.4,3.2,1160.0,20.2,62.3,0.121,4,5,3,1,2,Casual Dining,No,Yes,No,5
759.0,61.5,0.61,16.7,8.1,637.0,2.3,30.0,0.129,3,3,4,1,3,Casual Dining,Yes,Yes,No,5
415.0,51.5,0.74,31.1,1.9,1915.0,23.9,49.6,0.262,5,4,4,3,1,Quick Bites,Yes,Yes,No,4
523.0,58.0,1.0,28.7,3.0,824.0,10.6,17.8,0.155,3,2,3,1,2,Cafe,Yes,Yes,Yes,3
286.0,47.7,0.56,23.3,3.7,1456.0,15.1,41.9,0.29,3,4,4,3,1,Quick Bites,Yes,No,No,4
321.0,45.7,8.03,39.9,6.8,604.0,8.8,66.0,0.151,5,5,4,1,2,Cloud Kitchen,No,Yes,No,5
467.0,49.9,4.32,36.0,0.5,3097.0,7.3,31.2,0.061,3,5,5,2,2,Fine Dining,Yes,Yes,Yes,5
428.0,10.0,2.61,27.8,7.3,2144.0,37.4,24.5,0.189,3,4,3,1,1,Fine Dining,Yes,Yes,No,4
280.0,54.6,0.33,30.8,10.5,2054.0,20.0,43.0,0.085,3,3,3,3,1,Cafe,Yes,Yes,No,3
1304.0,13.5,1.72,42.9,0.4,471.0,9.2,65.7,0.062,4,2,4,2,2,Cloud Kitchen,Yes,Yes,Yes,3
407.0,44.6,7.46,24.9,7.9,1278.0,24.1,54.5,0.514,5,2,4,2,2,Quick Bites,Yes,Yes,No,5
502.0,41.3,7.27,20.8,0.9,542.0,15.2,35.9,0.297,4,5,2,1,3,Quick Bites,No,Yes,No,5
719.0,15.4,4.19,35.5,13.5,2396.0,23.8,35.1,0.486,2,1,2,3,1,Quick Bites,Yes,Yes,No,3
411.0,39.3,8.31,23.4,10.4,3499.0,7.3,40.2,0.013,4,4,4,1,2,Quick Bites,Yes,No,No,5
611.0,30.3,5.38,28.0,2.7,3510.0,15.5,50.3,0.193,3,3,3,4,1,Cafe,Yes,Yes,No,4
249.0,47.0,3.69,39.3,10.6,3661.0,8.3,29.9,0.178,2,3,4,4,2,Casual Dining,Yes,Yes,Yes,4
579.0,18.1,5.22,36.6,13.5,994.0,11.5,46.4,0.341,2,3,2,1,1,Casual Dining,Yes,Yes,Yes,3
339.0,35.0,6.09,31.3,1.3,2684.0,27.3,55.5,0.082,4,3,2,3,2,Casual Dining,No,Yes,Yes,3
334.0,43.7,2.69,30.8,1.1,889.0,12.9,16.9,0.217,4,2,4,4,2,Quick Bites,Yes,No,Yes,5
1183.0,24.6,8.44,24.3,9.3,1662.0,25.3,40.5,0.128,5,4,5,1,2,Quick Bites,No,Yes,No,5
762.0,44.1,1.69,42.3,12.6,2403.0,19.4,62.5,0.36,3,1,1,2,1,Casual Dining,Yes,Yes,No,3
319.0,42.5,0.3,33.6,2.1,1920.0,16.1,64.9,0.074,3,5,2,1,2,Cafe,No,Yes,No,3
492.0,75.8,1.36,13.2,8.1,1679.0,24.9,1.4,0.068,5,5,3,1,1,Casual Dining,Yes,Yes,No,5
538.0,42.6,1.76,13.5,2.0,1046.0,22.4,32.9,0.119,3,2,2,4,2,Cafe,No,Yes,Yes,4
2096.0,42.7,3.41,24.6,11.3,3521.0,29.1,44.6,0.028,4,4,3,1,2,Casual Dining,No,No,No,3
704.0,26.3,15.69,27.2,0.5,2408.0,5.7,32.5,0.059,3,5,3,2,2,Cloud Kitchen,Yes,No,No,5
545.0,38.2,2.2,28.9,6.5,1531.0,19.3,42.8,0.092,4,1,2,1,2,Casual Dining,Yes,Yes,No,5
703.0,34.9,0.44,19.6,4.8,2908.0,26.7,65.1,0.267,4,3,5,1,1,Quick Bites,Yes,Yes,Yes,5
373.0,10.0,13.03,24.1,6.6,701.0,7.0,44.4,0.142,5,3,3,2,2,Quick Bites,No,Yes,No,5
744.0,41.3,2.34,21.3,8.7,373.0,31.6,62.0,0.106,4,4,3,3,2,Cloud Kitchen,Yes,Yes,No,5
362.0,19.8,0.3,25.3,26.0,2251.0,12.3,23.6,0.316,3,4,1,1,1,Casual Dining,No,Yes,No,4
474.0,40.2,2.45,35.4,1.4,2008.0,26.0,29.2,0.242,2,4,3,4,3,Cafe,Yes,Yes,Yes,4
549.0,57.9,0.37,24.0,0.8,514.0,29.0,47.6,0.263,5,2,3,3,1,Cloud Kitchen,No,Yes,No,4
613.0,39.3,1.71,20.6,3.4,1465.0,16.8,44.6,0.253,5,5,3,2,2,Fine Dining,No,Yes,No,5
205.0,30.7,0.66,34.5,5.5,1126.0,21.4,2.0,0.218,1,5,5,3,2,Quick Bites,Yes,Yes,No,4
277.0,10.0,2.63,23.3,3.5,1838.0,20.2,29.4,0.004,2,5,1,2,2,Cafe,No,Yes,Yes,3
573.0,42.1,2.94,25.6,0.4,491.0,29.3,61.4,0.497,2,3,3,3,1,Cloud Kitchen,Yes,Yes,No,3
456.0,34.4,1.4,10.0,20.4,637.0,2.3,30.0,0.236,4,5,4,2,2,Casual Dining,Yes,No,Yes,5
280.0,61.8,0.37,32.8,2.6,2485.0,10.3,13.6,0.171,5,3,5,3,3,Casual Dining,Yes,Yes,No,5
408.0,62.1,2.29,14.7,1.7,5283.0,18.3,27.9,0.31,5,5,4,2,1,Casual Dining,Yes,Yes,Yes,5
341.0,24.4,0.48,34.4,5.8,1269.0,15.6,18.0,0.069,2,3,2,1,1,Casual Dining,Yes,Yes,No,4
782.0,41.8,0.64,36.5,4.5,1571.0,4.7,69.5,0.043,4,3,5,2,2,Quick Bites,Yes,No,No,5
386.0,52.9,0.89,33.5,10.7,2127.0,4.3,66.2,0.019,3,3,3,1,2,Casual Dining,No,Yes,No,3
598.0,34.1,1.38,29.2,0.8,689.0,5.6,64.3,0.295,4,2,3,1,3,Quick Bites,Yes,Yes,No,4
609.0,40.5,2.7,45.0,1.3,3068.0,27.1,60.5,0.045,4,3,2,4,1,Cafe,Yes,Yes,No,4
324.0,54.5,1.3,22.7,6.4,1354.0,7.0,55.6,0.106,5,4,3,2,2,Quick Bites,No,Yes,Yes,5
1557.0,10.0,3.94,12.4,14.5,1332.0,26.2,14.5,0.15,3,2,4,3,1,Quick Bites,No,Yes,No,5
286.0,27.9,1.99,26.3,1.2,1240.0,12.8,16.1,0.38,2,1,4,2,2,Quick Bites,No,Yes,No,2
316.0,45.7,0.3,27.9,6.5,623.0,36.1,34.4,0.283,3,3,4,2,3,Cafe,No,Yes,Yes,4
371.0,32.2,1.15,43.6,5.9,687.0,19.4,54.4,0.251,4,3,4,1,1,Cloud Kitchen,Yes,No,No,4
516.0,37.5,4.27,28.5,3.0,1163.0,22.4,38.6,0.057,3,3,3,2,3,Casual Dining,No,No,No,4
318.0,24.6,0.76,24.4,5.5,3725.0,8.3,12.7,0.444,4,3,3,1,3,Quick Bites,Yes,No,No,4
851.0,49.0,5.23,15.6,21.6,2277.0,20.0,62.3,0.523,3,5,5,1,1,Quick Bites,Yes,Yes,Yes,5
150.0,61.3,3.29,30.4,38.1,1919.0,23.9,49.0,0.208,2,4,2,4,3,Fine Dining,No,Yes,Yes,3
300.0,14.3,7.7,26.7,1.3,2978.0,29.7,20.7,0.057,3,3,1,3,1,Fine Dining,Yes,Yes,No,3
385.0,23.3,7.96,33.9,3.9,1075.0,7.8,74.2,0.19,3,4,3,2,3,Quick Bites,Yes,Yes,No,4
506.0,38.5,7.49,14.0,6.2,623.0,8.5,54.7,0.051,1,2,1,2,1,Cafe,No,Yes,No,2
512.0,53.7,6.51,22.4,11.5,2799.0,5.8,45.6,0.03,5,5,3,2,1,Quick Bites,Yes,Yes,Yes,4
649.0,58.2,10.76,26.1,1.4,1963.0,42.9,64.8,0.141,3,2,2,3,1,Cloud Kitchen,Yes,Yes,No,2
799.0,10.0,9.64,23.8,7.6,619.0,18.6,44.9,0.134,4,4,3,2,3,Quick Bites,Yes,Yes,Yes,5
572.0,33.0,6.47,13.5,3.4,1469.0,22.6,23.6,0.698,3,5,1,4,2,Cafe,No,Yes,Yes,4
1307.0,41.8,4.52,25.8,3.0,1407.0,20.6,39.6,0.123,4,4,3,1,2,Cafe,No,Yes,Yes,4
348.0,23.1,3.7,21.5,4.1,4972.0,13.8,28.2,0.214,4,4,5,3,3,Casual Dining,Yes,Yes,No,5
448.0,40.1,5.11,28.9,0.7,1227.0,35.8,45.9,0.105,5,5,3,1,3,Casual Dining,No,No,No,5
433.0,32.8,1.22,39.6,2.0,1194.0,6.3,18.1,0.03,4,3,4,2,1,Fine Dining,Yes,Yes,No,4
568.0,58.8,0.42,22.4,0.5,1963.0,7.2,22.2,0.19,4,4,4,2,1,Fine Dining,Yes,Yes,No,5
579.0,45.9,3.61,28.2,2.8,2796.0,15.5,58.8,0.337,5,2,4,1,1,Fine Dining,No,Yes,No,4
421.0,16.2,1.88,28.3,5.0,1842.0,33.8,39.3,0.09,2,4,5,3,2,Casual Dining,No,No,Yes,4
1349.0,61.8,1.28,36.0,3.1,502.0,4.9,10.0,0.146,4,4,4,2,1,Cloud Kitchen,Yes,No,No,4
761.0,38.2,3.13,37.6,6.0,1982.0,11.8,37.5,0.03,4,2,3,1,1,Quick Bites,Yes,Yes,Yes,3
717.0,19.4,2.46,25.4,3.0,641.0,12.0,66.4,0.229,3,3,3,2,3,Casual Dining,Yes,Yes,No,5
915.0,49.5,0.34,24.0,16.7,575.0,39.4,27.5,0.223,3,1,4,2,1,Casual Dining,Yes,Yes,No,4
692.0,60.2,3.78,27.0,1.3,2024.0,18.5,49.4,0.06,3,4,2,1,3,Cafe,No,Yes,Yes,4
765.0,39.1,4.92,14.5,0.5,7709.0,25.7,26.8,0.06,3,3,4,2,1,Cafe,No,No,No,5
427.0,27.8,1.23,41.0,8.0,1357.0,26.6,39.9,0.478,5,4,4,2,1,Fine Dining,No,Yes,Yes,5
376.0,21.0,1.23,35.1,10.9,1882.0,41.0,47.9,0.136,1,4,4,1,1,Cafe,No,Yes,Yes,4
518.0,49.6,1.06,19.3,18.8,1991.0,17.1,31.5,0.028,2,4,4,2,2,Casual Dining,No,Yes,Yes,5
875.0,43.7,2.37,26.0,10.8,1246.0,31.9,88.4,0.17,3,5,1,4,2,Quick Bites,Yes,No,Yes,5
305.0,62.7,0.3,21.5,1.4,1331.0,15.5,21.7,0.098,3,5,4,3,2,Cloud Kitchen,Yes,Yes,Yes,4
281.0,41.4,0.3,27.4,13.8,1047.0,21.3,40.1,0.321,5,4,1,3,3,Casual Dining,No,Yes,No,4
454.0,47.1,9.19,27.4,0.7,1421.0,27.3,0.0,0.289,4,5,3,2,3,Casual Dining,No,Yes,No,5
456.0,38.4,1.39,29.2,6.8,2116.0,8.1,18.6,0.195,4,4,5,1,2,Casual Dining,No,Yes,No,5
512.0,37.9,4.56,16.2,0.2,2060.0,15.4,51.3,0.274,3,2,2,4,2,Cloud Kitchen,Yes,Yes,No,3
1091.0,53.9,1.68,24.1,19.8,2059.0,18.0,55.6,0.451,4,4,3,2,2,Quick Bites,Yes,Yes,No,5
612.0,50.7,15.02,27.2,0.9,1102.0,3.6,67.8,0.096,4,3,2,3,1,Casual Dining,No,Yes,No,2
545.0,33.9,6.51,29.6,11.5,1232.0,29.0,32.2,0.008,3,2,3,1,2,Quick Bites,Yes,Yes,Yes,4
550.0,10.0,7.73,28.4,5.6,1792.0,12.9,56.7,0.044,5,2,3,1,1,Cafe,Yes,Yes,Yes,5
263.0,27.9,0.9,21.3,1.1,1499.0,23.7,35.9,0.389,4,2,5,4,1,Quick Bites,Yes,No,No,5
523.0,49.3,2.97,42.5,2.5,1019.0,15.2,48.2,0.148,3,4,3,1,2,Quick Bites,No,Yes,No,4
941.0,19.4,6.58,47.9,1.5,3913.0,9.8,42.0,0.216,2,2,2,2,2,Quick Bites,Yes,Yes,No,3
742.0,31.1,0.3,29.8,10.2,1594.0,29.4,33.5,0.154,2,3,5,2,2,Casual Dining,No,Yes,No,4
173.0,37.0,0.61,24.0,0.8,1835.0,35.9,46.7,0.064,4,5,4,3,2,Cafe,Yes,Yes,No,4
335.0,28.9,1.21,40.6,4.2,920.0,15.2,21.8,0.135,5,4,3,4,1,Cloud Kitchen,Yes,Yes,Yes,5
331.0,15.1,0.3,21.5,4.7,1004.0,27.7,36.3,0.188,3,2,4,3,2,Cloud Kitchen,Yes,Yes,Yes,4
560.0,32.7,8.28,28.7,1.2,2080.0,38.7,26.9,0.119,4,4,2,4,1,Casual Dining,Yes,Yes,Yes,4
343.0,53.4,8.16,40.3,0.4,1644.0,38.6,39.3,0.099,3,3,2,1,1,Cafe,Yes,Yes,No,2
487.0,51.8,3.01,34.9,8.5,1191.0,5.2,39.2,0.451,4,3,4,4,1,Quick Bites,No,Yes,No,4
611.0,45.7,0.3,26.9,9.1,739.0,13.1,29.2,0.209,5,3,5,1,2,Casual Dining,Yes,Yes,No,5
271.0,40.2,0.3,45.5,4.5,4410.0,22.3,70.1,0.506,4,3,3,3,1,Quick Bites,Yes,Yes,No,3
508.0,40.6,5.14,29.0,17.0,560.0,11.6,62.0,0.194,3,4,2,2,1,Quick Bites,No,Yes,No,2
987.0,23.1,1.04,10.0,7.0,4595.0,29.7,43.3,0.65,3,2,3,3,1,Quick Bites,No,No,No,4
648.0,38.1,1.76,21.8,7.3,5066.0,13.9,57.1,0.326,2,4,3,2,1,Cafe,No,Yes,Yes,4
519.0,37.3,3.16,30.3,13.1,1775.0,41.0,66.8,0.416,2,3,3,2,3,Cafe,No,No,No,4
321.0,39.3,0.31,17.8,10.1,1773.0,5.6,56.7,0.275,4,2,2,3,3,Casual Dining,Yes,Yes,Yes,4
179.0,32.2,1.58,20.9,0.9,1254.0,31.6,51.2,0.586,5,3,4,1,1,Quick Bites,No,Yes,Yes,4
203.0,57.0,15.73,23.7,2.4,761.0,9.6,67.6,0.066,4,2,1,2,3,Casual Dining,No,No,Yes,2
1021.0,65.6,0.36,45.3,7.6,1244.0,8.4,36.7,0.343,3,3,3,2,1,Fine Dining,No,No,No,3
553.0,22.2,1.53,28.1,13.1,683.0,20.4,67.2,0.069,5,2,4,1,1,Quick Bites,Yes,Yes,No,5
403.0,38.7,2.53,33.9,2.3,5017.0,28.1,44.5,0.134,5,5,4,4,3,Casual Dining,Yes,Yes,Yes,5
565.0,35.3,0.85,38.0,2.0,1522.0,28.2,49.5,0.05,3,3,5,3,3,Quick Bites,Yes,Yes,No,4
451.0,10.0,1.65,44.8,2.5,3271.0,7.6,55.7,0.363,5,5,4,1,3,Cloud Kitchen,Yes,Yes,No,5
519.0,45.9,0.3,29.2,1.2,1194.0,18.2,35.6,0.148,5,5,4,1,2,Quick Bites,Yes,Yes,No,5
555.0,39.5,18.58,38.7,16.6,2403.0,5.7,43.5,0.279,5,4,4,3,3,Quick Bites,Yes,Yes,No,5
240.0,30.6,3.46,23.3,4.4,1042.0,8.9,0.0,0.24,3,3,2,2,2,Quick Bites,Yes,No,No,3
334.0,20.9,12.4,25.9,12.0,1718.0,30.5,58.0,0.162,5,4,3,1,2,Casual Dining,No,No,Yes,5
711.0,30.5,8.41,38.6,0.9,1001.0,13.1,50.9,0.358,5,5,3,1,1,Quick Bites,Yes,No,Yes,3
1039.0,32.2,2.15,27.8,4.2,1705.0,15.5,41.1,0.149,4,4,2,1,1,Casual Dining,No,Yes,Yes,4
444.0,35.1,1.61,10.0,11.1,2181.0,17.5,55.7,0.155,4,3,4,3,3,Cloud Kitchen,Yes,Yes,Yes,5
312.0,42.6,1.8,20.0,1.9,2120.0,17.3,61.0,0.353,4,3,2,2,1,Casual Dining,Yes,Yes,No,5
604.0,14.9,4.17,36.1,6.0,2583.0,12.6,49.7,0.105,4,3,2,3,1,Quick Bites,Yes,Yes,No,5
958.0,25.2,8.94,25.9,5.4,1057.0,13.1,27.3,0.229,4,5,3,2,1,Quick Bites,No,Yes,Yes,4
194.0,34.7,0.3,23.3,5.3,1640.0,33.4,24.8,0.434,5,2,3,1,2,Casual Dining,Yes,Yes,Yes,4
805.0,39.5,3.4,30.7,8.1,3214.0,19.3,46.7,0.252,4,3,2,1,1,Quick Bites,Yes,Yes,Yes,3
244.0,29.2,4.06,23.0,18.1,2581.0,48.3,18.0,0.168,4,5,1,3,3,Casual Dining,Yes,Yes,No,4
423.0,31.9,3.63,23.4,2.8,992.0,12.4,30.6,0.064,2,3,4,2,3,Cloud Kitchen,No,No,No,3
492.0,39.4,0.8,20.7,2.2,2974.0,23.7,67.1,0.357,4,4,3,1,3,Casual Dining,No,No,Yes,4
636.0,52.2,1.53,22.0,2.0,1334.0,35.9,25.7,0.23,2,3,3,1,2,Quick Bites,No,Yes,No,3
686.0,63.4,1.37,26.4,0.6,3572.0,20.3,60.5,0.157,2,4,1,1,1,Casual Dining,Yes,No,No,4
430.0,27.3,9.89,31.7,2.6,1050.0,34.6,44.7,0.105,2,3,3,3,2,Cloud Kitchen,Yes,Yes,Yes,4
252.0,30.5,3.46,22.0,1.2,3383.0,17.2,58.0,0.153,2,4,3,4,1,Fine Dining,Yes,Yes,Yes,3
872.0,60.8,5.71,19.9,0.3,1606.0,11.0,20.3,0.388,4,2,3,2,2,Fine Dining,No,Yes,No,4
387.0,48.4,3.29,31.3,3.5,1711.0,4.0,53.0,0.155,2,5,3,2,1,Quick Bites,Yes,Yes,No,5
584.0,23.2,6.39,26.6,4.3,3878.0,8.5,33.1,0.152,1,4,3,2,1,Quick Bites,No,No,Yes,3
660.0,40.6,1.34,31.1,4.1,2046.0,12.4,80.0,0.635,5,4,5,4,1,Fine Dining,Yes,Yes,No,5
837.0,50.8,8.61,33.0,0.4,1809.0,29.0,27.7,0.092,1,3,2,2,3,Quick Bites,Yes,Yes,Yes,2
352.0,52.5,0.86,21.0,1.6,945.0,8.3,30.7,0.047,3,4,4,4,2,Quick Bites,Yes,Yes,No,5
321.0,47.4,3.52,35.2,9.9,727.0,4.4,46.4,0.144,3,2,5,3,3,Cafe,Yes,Yes,Yes,4
326.0,31.8,3.49,36.6,0.6,863.0,12.0,27.5,0.432,3,2,3,1,3,Quick Bites,Yes,Yes,No,4
294.0,20.6,5.78,10.0,8.5,1248.0,23.0,34.5,0.491,3,4,3,1,2,Cafe,Yes,No,Yes,5
393.0,48.4,1.43,20.2,10.2,1102.0,16.1,36.4,0.043,4,4,5,2,1,Quick Bites,No,Yes,No,5
598.0,27.7,0.46,37.7,6.3,2015.0,17.8,27.4,0.123,4,4,5,4,3,Casual Dining,Yes,Yes,No,5
1019.0,39.7,0.52,32.7,5.9,1894.0,17.6,65.4,0.204,3,4,4,1,2,Casual Dining,No,Yes,Yes,5
470.0,41.0,7.19,49.2,3.3,1757.0,10.5,16.4,0.049,4,4,1,2,1,Quick Bites,Yes,Yes,No,2
320.0,60.8,0.46,35.6,9.0,7584.0,27.0,44.2,0.432,1,4,4,2,3,Quick Bites,Yes,No,No,4
776.0,30.4,3.48,31.5,6.0,1214.0,12.7,35.3,0.145,2,3,3,3,1,Quick Bites,Yes,Yes,No,4
1369.0,20.4,2.61,33.7,19.6,1605.0,11.3,63.9,0.542,4,5,2,1,1,Quick Bites,Yes,Yes,Yes,4
317.0,29.5,0.3,10.0,1.5,1511.0,30.4,37.4,0.029,3,3,3,2,1,Cafe,Yes,Yes,No,4
861.0,57.2,5.41,24.7,7.0,1974.0,30.8,36.1,0.24,1,5,1,1,3,Casual Dining,No,No,Yes,3
703.0,38.3,3.92,34.3,5.3,2333.0,20.9,52.7,0.117,4,3,5,2,1,Cloud Kitchen,Yes,Yes,Yes,3
468.0,30.6,6.49,26.0,13.0,2755.0,26.3,29.1,0.221,3,2,4,3,2,Quick Bites,No,Yes,No,3
439.0,42.6,2.5,20.0,6.3,3065.0,5.5,34.7,0.279,4,4,2,2,1,Casual Dining,Yes,Yes,No,4
385.0,35.7,4.58,27.2,6.0,2733.0,7.2,23.7,0.208,4,4,5,3,2,Casual Dining,No,No,No,5
284.0,25.8,1.28,28.9,0.0,3207.0,28.7,35.0,0.184,5,3,3,2,3,Quick Bites,Yes,No,No,5
449.0,36.4,0.3,16.8,0.0,1185.0,2.6,53.3,0.057,4,2,5,2,2,Fine Dining,Yes,Yes,No,5
462.0,34.6,6.32,22.6,3.0,1567.0,20.4,21.8,0.219,3,4,3,2,3,Quick Bites,Yes,Yes,Yes,4
580.0,32.8,3.9,19.5,0.2,768.0,0.9,50.3,0.141,3,5,4,2,1,Casual Dining,Yes,Yes,No,5
567.0,22.1,6.9,37.0,8.7,4810.0,21.2,22.5,0.2,3,5,5,1,1,Quick Bites,No,Yes,Yes,5
578.0,44.3,1.67,23.3,4.0,2417.0,6.0,24.1,0.439,3,3,2,4,1,Cloud Kitchen,Yes,Yes,No,4
1163.0,35.2,2.18,23.3,3.8,1039.0,20.8,11.3,0.192,5,5,3,2,2,Cloud Kitchen,No,Yes,No,4
336.0,46.2,4.18,22.4,22.7,2052.0,28.6,50.9,0.202,4,5,2,3,1,Quick Bites,Yes,Yes,Yes,5
377.0,40.7,5.43,10.2,15.6,3480.0,34.9,35.5,0.155,3,4,3,1,1,Fine Dining,Yes,Yes,Yes,5
327.0,50.6,3.13,42.3,1.1,2135.0,20.9,56.0,0.217,1,5,5,3,3,Casual Dining,No,No,No,3
244.0,33.2,2.01,34.0,6.0,637.0,29.1,18.0,0.366,2,3,4,4,2,Fine Dining,Yes,Yes,No,3
984.0,23.9,0.3,20.5,5.3,1253.0,14.0,6.2,0.14,4,4,5,2,1,Cafe,Yes,Yes,No,4
320.0,25.7,3.82,29.0,2.6,1076.0,18.0,50.0,0.189,2,3,4,1,1,Quick Bites,Yes,Yes,No,4
410.0,31.8,2.96,36.7,6.3,2532.0,17.3,33.2,0.223,3,3,4,4,1,Cafe,Yes,No,Yes,4
680.0,25.9,0.3,19.0,12.9,1298.0,30.9,70.5,0.17,3,5,4,3,2,Casual Dining,Yes,Yes,Yes,5
331.0,22.9,1.0,25.0,4.6,780.0,18.0,59.3,0.237,5,4,3,3,2,Quick Bites,Yes,Yes,Yes,5
592.0,41.8,3.41,16.7,17.6,2950.0,20.4,52.5,0.242,2,4,4,1,1,Casual Dining,Yes,Yes,No,4
718.0,47.8,3.02,35.1,12.0,3202.0,37.2,44.4,0.028,3,3,3,2,2,Casual Dining,No,Yes,No,4
377.0,36.5,4.38,28.4,7.5,4184.0,27.3,35.9,0.428,2,5,5,1,2,Cloud Kitchen,Yes,Yes,No,5
383.0,45.8,2.16,28.9,4.9,2371.0,36.6,41.4,0.077,4,4,4,2,2,Casual Dining,No,Yes,Yes,4
1035.0,22.0,4.45,18.1,8.3,765.0,5.6,45.3,0.228,3,5,5,2,1,Casual Dining,Yes,Yes,No,5
554.0,37.2,1.31,33.8,5.5,1436.0,9.9,23.4,0.16,4,4,5,1,1,Cloud Kitchen,Yes,Yes,Yes,5
594.0,28.3,7.14,15.6,2.0,5271.0,6.6,44.0,0.229,2,1,3,2,2,Cafe,Yes,Yes,Yes,5
398.0,31.2,0.79,18.9,0.7,2400.0,28.8,47.1,0.487,4,2,3,1,3,Cloud Kitchen,Yes,Yes,No,4
566.0,18.9,7.12,38.8,0.5,666.0,21.4,2.7,0.026,4,3,2,1,2,Casual Dining,No,No,No,5
495.0,48.2,0.3,25.6,7.6,2972.0,25.2,44.0,0.123,3,5,4,3,2,Cloud Kitchen,No,Yes,No,5
741.0,41.8,0.58,20.8,1.9,1237.0,36.3,32.5,0.198,3,4,2,2,1,Quick Bites,Yes,Yes,Yes,4
1391.0,30.0,1.63,16.6,0.3,1134.0,11.2,85.4,0.415,5,4,2,2,1,Quick Bites,No,Yes,Yes,5
462.0,47.1,3.25,24.8,2.8,4623.0,33.4,17.7,0.038,2,2,2,2,1,Quick Bites,No,Yes,Yes,4
713.0,51.0,7.2,14.7,15.1,2151.0,6.6,20.7,0.052,5,2,4,4,1,Cafe,No,No,No,3
153.0,23.7,3.23,26.3,7.4,1101.0,32.5,52.7,0.276,4,3,3,2,2,Fine Dining,Yes,No,No,4
583.0,14.3,1.08,17.4,10.2,941.0,11.5,22.9,0.045,3,3,1,3,1,Quick Bites,No,Yes,No,4
322.0,25.1,3.85,34.5,7.6,2003.0,25.9,57.5,0.119,4,3,3,2,3,Quick Bites,Yes,No,No,5
582.0,31.0,11.2,36.3,13.7,1573.0,26.3,55.1,0.136,4,5,3,1,3,Quick Bites,No,Yes,No,5
601.0,26.0,0.3,36.1,2.8,2163.0,10.0,5.7,0.061,4,3,5,1,1,Quick Bites,Yes,Yes,Yes,5
295.0,52.3,2.84,36.2,5.5,996.0,46.9,44.9,0.108,4,2,3,1,1,Casual Dining,Yes,Yes,Yes,4
458.0,20.2,5.81,13.1,7.9,3589.0,15.9,48.6,0.265,2,4,5,1,2,Fine Dining,No,Yes,No,4
1752.0,10.0,0.3,30.5,9.0,2536.0,7.4,23.3,0.12,3,4,3,3,1,Cloud Kitchen,Yes,Yes,Yes,4
637.0,37.9,1.68,24.6,4.4,2422.0,20.9,38.5,0.214,2,3,4,2,3,Casual Dining,Yes,Yes,Yes,5
1417.0,30.5,0.53,30.3,4.3,2117.0,13.1,24.2,0.082,5,5,4,4,1,Quick Bites,Yes,Yes,Yes,4
794.0,25.4,4.78,23.1,28.3,2056.0,5.6,33.1,0.255,4,5,3,3,1,Quick Bites,No,Yes,No,5
541.0,31.2,1.82,30.5,0.2,2325.0,20.1,55.4,0.073,5,4,4,1,1,Casual Dining,No,No,Yes,5
342.0,57.0,0.61,26.9,1.7,628.0,35.0,28.9,0.227,5,5,1,2,1,Casual Dining,Yes,Yes,Yes,4
846.0,13.3,1.14,29.6,10.5,2059.0,7.1,39.7,0.249,5,4,1,4,2,Quick Bites,Yes,Yes,No,5
